College_ID,College_Name,University_Name,State,City,College_Type,Establishment_Year,NAAC_Grade,NIRF_Rank,Total_Students,Total_Faculty,Student_Faculty_Ratio,UG_Courses,PG_Courses,Placement_Percentage,Average_Package_LPA,Highest_Package_LPA,Internship_Percentage,Research_Publications,Annual_Fees_INR,Graduation_Rate,Academic_Year
CLG00297,St. Xavier's Polytechnic Institute,Visvesvaraya Technological University,Odisha,Rourkela,Deemed,2013,A,299.0,5077,264.0,19.23,"B.Arch, B.Pharm, B.Tech, BBA",LLM,51.7,5.59,10.02,39.1,1.0,247602.0,73.3,2023-24
CLG00592,Indian Institute of Technology Guwahati,Amity University,Rajasthan,Jaipur,Government,2009,B+,190.0,2390,112.0,21.34,"B.Sc, B.Com, BBA, BA","MCA, M.Pharm, M.Com, MA",89.0,7.4,14.92,80.5,3.0,41264.0,89.0,2023-24
CLG00768,Miranda House Law College,JNTU Hyderabad,Odisha,Cuttack,Private,1984,B,169.0,6010,422.0,14.24,"B.Arch, LLB, BCA, B.Com, B.Sc","LLM, MA",85.8,5.65,8.67,88.1,28.0,120905.0,75.1,2023-24
CLG00725,National Institute of Technology Trichy,Jadavpur University,Puducherry,Puducherry,Government,2013,C,491.0,3199,208.0,15.38,B.Sc,Not Available,95.2,13.21,32.74,46.0,23.0,32792.0,55.1,2024-25
CLG00627,"Rajiv Gandhi College of Arts, Science and Commerce",Dr. APJ Abdul Kalam Technical University,Goa,Panaji,Deemed,2015,A+,456.0,2393,294.0,8.14,"BCA, B.Pharm, BA, B.Com, B.Arch","MBA, M.Sc, M.Pharm, M.Com",55.0,6.55,9.29,34.6,31.0,74307.0,93.0,2023-24
CLG01295,Dr. Ambedkar Law College,University of Delhi,Haryana,Hisar,Government,1973,Not Accredited,379.0,1868,94.0,19.87,"B.Sc, BBA, LLB, B.Tech",Not Available,45.1,7.48,9.64,36.2,15.0,29295.0,97.1,2024-25
CLG01775,BITS Institute of Applied Sciences,University of Delhi,Chandigarh,Chandigarh,Private,1981,B++,395.0,2170,240.0,9.04,"B.Arch, LLB, B.Pharm, BBA, B.Sc","M.Tech, MA, M.Com",63.2,7.48,7.74,74.9,70.0,253273.0,91.0,2024-25
CLG00252,Indian Institute of Technology Mandi,Dr. APJ Abdul Kalam Technical University,Chhattisgarh,Raipur,Private,2000,C,395.0,4714,429.0,10.99,LLB,Not Available,58.3,10.03,26.12,70.2,0.0,213072.0,81.7,2022-23
CLG01663,Hansraj Institute of Pharmacy,VIT University,Uttarakhand,Chandigarh,Private,1957,B,463.0,2291,156.0,14.69,"B.Pharm, LLB",Not Available,84.1,10.19,21.82,54.9,5.0,525602.0,81.9,2022-23
CLG01209,Lady Shri Ram Institute of Technology and Science,Manipal Academy of Higher Education,Madhya Pradesh,Jabalpur,Government,2010,B+,449.0,3118,196.0,15.91,"BCA, BBA, B.Sc",Not Available,50.0,3.95,10.47,62.9,106.0,21677.0,62.8,2024-25
CLG01735,St. Xavier's Institute of Management and Research,Punjab Technical University,Andhra Pradesh,Tirupati,Private,1990,B+,301.0,861,44.0,19.57,"B.Com, B.Arch, LLB",Not Available,77.5,5.51,11.72,27.3,77.0,488198.0,82.7,2023-24
CLG00983,Christ Institute of Information Technology,University of Delhi,Kerala,Thiruvananthapuram,Deemed,1968,A+,38.0,2800,180.0,15.56,"LLB, B.Sc, B.Arch, B.Pharm","M.Com, M.Arch, MCA, MA",70.3,2.96,11.46,78.1,39.0,294160.0,64.3,2023-24
CLG01620,National Institute of Technology Raipur,Utkal University,Tamil Nadu,Trichy,Government,1959,B,444.0,2348,137.0,17.14,"B.Arch, BA, B.Com",Not Available,31.4,7.8,15.54,51.6,22.0,10134.0,72.8,2023-24
CLG00707,National Institute of Technology Warangal,Savitribai Phule Pune University,Chandigarh,Chandigarh,Private,1958,A,159.0,4073,171.0,23.82,"BA, BBA","MA, LLM",46.4,6.44,13.89,47.9,31.0,183056.0,65.1,2023-24
CLG00488,Bhavan's College of Engineering and Technology,Jawaharlal Nehru University,Haryana,Kurukshetra,Deemed,1950,B++,355.0,3814,257.0,14.84,"B.Tech, B.Sc","MA, MCA",52.3,7.48,20.07,85.4,5.0,273513.0,96.4,2023-24
CLG00274,Sardar Patel Medical College,Jawaharlal Nehru University,Uttarakhand,Roorkee,Private,1959,C,37.0,4787,198.0,24.18,"B.Sc, LLB, BCA, B.Pharm, BBA",LLM,65.8,7.61,10.25,100.0,29.0,138803.0,66.8,2024-25
CLG01377,Hansraj Institute of Management and Research,Ranchi University,Haryana,Hisar,Government,1996,B,149.0,1310,56.0,23.39,"B.Pharm, B.Sc",Not Available,61.7,8.91,13.25,28.8,13.0,10000.0,66.3,2024-25
CLG01528,Indian Institute of Technology Kharagpur,Dr. APJ Abdul Kalam Technical University,Telangana,Warangal,Government,1961,A,203.0,2437,256.0,9.52,"B.Sc, BCA","MCA, MA",64.9,4.84,16.72,86.0,4.0,49202.0,78.5,2022-23
CLG00964,DAV College of Engineering,Bangalore University,Goa,Panaji,Government,2022,B++,176.0,3424,200.0,17.12,"BCA, B.Pharm, BA, LLB, B.Arch","M.Tech, MA, LLM",66.1,8.23,15.54,58.3,3.0,10000.0,71.7,2024-25
CLG00878,National Institute of Technology Warangal,VTU,Telangana,Hyderabad,Government,1987,B++,336.0,3439,219.0,15.7,"B.Com, B.Tech, B.Pharm, BCA, B.Sc","M.Arch, M.Com",82.9,18.0,23.77,43.9,13.0,63448.0,97.1,2024-25
CLG01289,Indian Institute of Technology Delhi,Bangalore University,Goa,Margao,Private,1994,B+,143.0,1863,80.0,23.29,"BCA, B.Arch, BA",MCA,30.3,6.78,10.39,78.6,82.0,450866.0,94.1,2022-23
CLG01657,Bhavan's Institute of Higher Education,Jawaharlal Nehru University,Chandigarh,Chandigarh,Private,1975,B,109.0,4146,448.0,9.25,"BBA, B.Sc, BA","MA, M.Arch, M.Pharm",83.9,5.35,7.74,29.9,47.0,273107.0,82.6,2023-24
CLG00412,Rajiv Gandhi Indian Institute of Technology,Punjab Technical University,Rajasthan,Udaipur,Private,2006,A,110.0,2942,163.0,18.05,"B.Pharm, B.Com, LLB","M.Arch, MCA, LLM",56.9,8.47,28.84,37.2,5.0,525602.0,77.0,2023-24
CLG00668,Thapar Institute of Management and Research,Rajasthan Technical University,Rajasthan,Jodhpur,Private,2011,A++,488.0,2599,107.0,24.29,"B.Com, B.Arch",Not Available,72.5,7.71,21.74,57.8,4.0,324182.0,100.0,2023-24
CLG00150,Indian Institute of Technology Hyderabad,Sharda University,Odisha,Bhubaneswar,Private,1984,B+,190.0,2496,159.0,15.7,B.Arch,"MCA, M.Pharm",88.7,5.94,28.18,100.0,32.0,189428.0,83.3,2023-24
CLG00645,Indian Institute of Technology Delhi,Punjab Technical University,Assam,Silchar,Government,1975,B++,495.0,7679,773.0,9.93,"B.Pharm, B.Com, BCA, BBA","M.Arch, LLM, M.Tech, M.Com",97.7,9.0,16.92,79.4,19.0,65402.0,76.7,2022-23
CLG01468,Bhavan's College of Commerce and Economics,Calcutta University,Chhattisgarh,Bhilai,Private,1954,C,379.0,3885,161.0,24.13,"B.Tech, B.Com, BBA","M.Pharm, M.Arch, M.Tech",52.2,6.39,14.66,72.5,24.0,273720.0,74.9,2022-23
CLG00219,National Institute of Technology Bhopal,Jawaharlal Nehru University,Kerala,Thiruvananthapuram,Private,1990,Not Accredited,25.0,5090,619.0,8.22,"BA, B.Pharm, B.Arch","LLM, MA",100.0,8.71,14.08,51.1,29.0,209071.0,72.5,2024-25
CLG00240,Indian Institute of Technology Mandi,Rajasthan Technical University,Uttarakhand,Dehradun,Government,1954,C,270.0,3215,194.0,16.57,B.Sc,LLM,42.3,15.39,32.8125,67.1,13.0,54326.0,91.1,2022-23
CLG01132,Indian Institute of Technology Bombay,Jawaharlal Nehru University,Haryana,Kurukshetra,Private,1983,B++,155.0,3867,307.0,12.6,"BCA, BA",MBA,87.1,3.9,6.22,100.0,8.0,189571.0,61.2,2023-24
CLG00793,Indian Institute of Technology Delhi,Jawaharlal Nehru University,Delhi,Delhi,Autonomous,1988,B++,371.0,5355,303.0,17.67,"B.Sc, B.Tech",M.Arch,65.4,6.29,16.72,43.9,38.0,67497.0,70.1,2024-25
CLG00192,Thapar Institute of Applied Sciences,VIT University,Haryana,Faridabad,Deemed,1983,B,350.0,3684,386.0,9.54,B.Arch,Not Available,79.9,7.63,28.44,50.2,19.0,94398.0,77.4,2024-25
CLG00334,BITS Institute of Management Studies,Savitribai Phule Pune University,Telangana,Hyderabad,Deemed,1980,B++,30.0,4901,212.0,23.12,"B.Pharm, LLB, B.Tech",Not Available,65.6,10.06,17.23,52.9,49.0,143389.0,71.5,2022-23
CLG01599,DAV Institute of Higher Education,Ranchi University,Gujarat,Vadodara,Government,1956,A,367.0,1937,131.0,14.79,"LLB, BCA, B.Com, B.Pharm",MA,73.0,5.95,10.01,65.9,37.0,84416.0,76.2,2022-23
CLG00963,Indian Institute of Technology Bombay,Guwahati University,Karnataka,Mysuru,Private,2002,B++,124.0,3825,429.0,8.92,"BCA, B.Sc","MCA, MBA",75.3,8.74,10.72,90.6,67.0,243915.0,76.6,2023-24
CLG01725,Thapar Institute of Information Technology,Visvesvaraya Technological University,Chhattisgarh,Raipur,Autonomous,2003,A+,354.0,841,36.0,23.36,"LLB, BCA, BBA",MCA,34.1,7.79,18.65,35.9,32.0,79641.0,80.5,2023-24
CLG01779,Ashoka School of Business Management,University of Delhi,Uttarakhand,Haldwani,Deemed,2009,B,417.0,4379,353.0,12.41,B.Arch,Not Available,34.1,9.79,24.98,67.1,30.0,136260.0,88.2,2023-24
CLG01511,Kirori Mal Law College,Dr. APJ Abdul Kalam Technical University,Maharashtra,Chandigarh,Private,2003,A+,482.0,2272,201.0,11.3,"BA, BBA, B.Com, BCA","MBA, M.Arch, LLM, M.Pharm",68.0,5.58,17.17,71.7,14.0,358416.0,81.9,2023-24
CLG01479,Shiv Nadar Institute of Management and Research,Andhra University,Odisha,Bhubaneswar,Deemed,1999,A,273.0,3559,144.0,24.72,"LLB, B.Pharm, B.Tech, B.Sc","MA, M.Tech, M.Pharm, M.Com",58.0,8.6,18.88,80.7,9.0,241961.0,76.7,2024-25
CLG00583,"Sri Venkateswara College of Arts, Science and Commerce",Aligarh Muslim University,Puducherry,Puducherry,Government,2014,Not Accredited,247.0,5135,318.0,16.15,"BA, B.Com, B.Pharm",Not Available,56.5,3.56,11.12,58.5,25.0,525602.0,73.6,2023-24
CLG01740,Guru Nanak Institute of Management Studies,Jawaharlal Nehru University,Bihar,Muzaffarpur,Deemed,2014,A+,386.0,3838,414.0,9.27,"B.Sc, LLB, BBA",M.Sc,66.8,11.54,17.58,62.0,8.0,219993.0,80.2,2023-24
CLG01317,Ashoka Institute of Higher Education,Andhra University,Jammu And Kashmir,Srinagar,Autonomous,2024,C,387.0,3269,188.0,17.39,"B.Arch, B.Tech","MBA, LLM, M.Sc, MCA",60.3,8.01,15.42,54.1,11.0,158637.0,77.4,2022-23
CLG00840,Ashoka School of Business Management,Guwahati University,Uttar Pradesh,Lucknow,Private,2014,B++,378.0,5495,371.0,14.81,"BCA, BBA, B.Tech, B.Sc, LLB",Not Available,67.8,4.48,9.94,72.8,19.0,132612.0,95.1,2023-24
CLG00628,Kirori Mal College of Commerce and Economics,Utkal University,Rajasthan,Jodhpur,Private,1972,Not Accredited,19.0,3556,162.0,21.95,"B.Arch, BBA","MCA, M.Sc, M.Com, M.Arch",89.7,7.3,8.58,62.0,12.0,356014.0,77.8,2022-23
CLG00324,Manipal Institute of Applied Sciences,Bharathiar University,Chandigarh,Chandigarh,Government,2006,B,83.0,4248,366.0,11.61,"B.Tech, BBA, B.Arch",Not Available,67.6,5.71,17.05,68.1,2.0,81438.0,55.4,2022-23
CLG01502,Sri Venkateswara College of Engineering,Lovely Professional University,Uttarakhand,Roorkee,Autonomous,2011,C,441.0,4789,588.0,8.14,"B.Arch, LLB, B.Com, B.Pharm, B.Sc",Not Available,70.3,5.54,20.95,64.5,13.0,110418.0,97.0,2023-24
CLG01161,Loyola National Institute of Technology,University of Mumbai,Odisha,Bhubaneswar,Government,2022,A,11.0,3872,179.0,21.63,"B.Pharm, B.Sc",Not Available,70.8,6.73,12.02,66.4,15.0,91865.0,66.6,2024-25
CLG00779,Indian Institute of Technology Bhubaneswar,Lovely Professional University,Goa,Panaji,Private,2010,A+,226.0,1924,134.0,14.36,"BA, BCA","M.Pharm, MBA",52.5,6.31,10.79,42.6,38.0,403919.0,65.0,2024-25
CLG01077,Dr. Ambedkar Law College,Amity University,Rajasthan,Kota,Private,1988,A,301.0,200,12.0,16.67,"B.Sc, B.Arch, B.Pharm","M.Arch, M.Tech",73.0,4.81,16.4,68.3,43.0,243781.0,100.0,2023-24
CLG00940,Vivekananda Institute of Management Studies,Visvesvaraya Technological University,Goa,Panaji,Private,2006,B,147.0,5242,276.0,18.99,"B.Tech, B.Com","M.Com, MCA, LLM, M.Sc",70.7,7.88,18.38,70.3,26.0,276516.0,72.2,2022-23
CLG00438,Symbiosis Polytechnic Institute,Lovely Professional University,Telangana,Warangal,Government,1952,A,346.0,3199,135.0,23.7,"BA, B.Sc, B.Arch","MA, LLM",74.2,11.49,15.89,97.6,7.0,48819.0,78.3,2023-24
CLG00120,Indian Institute of Technology Patna,Jawaharlal Nehru University,Andhra Pradesh,Tirupati,Government,2006,A,109.0,1947,93.0,20.94,B.Com,"MA, MCA",66.6,8.89,22.5,71.9,21.0,122651.0,78.3,2024-25
CLG01767,Shiv Nadar Institute of Information Technology,Mahatma Gandhi University,West Bengal,Siliguri,Government,2015,B+,365.0,2256,236.0,9.56,B.Tech,Not Available,78.0,10.4,17.74,77.0,3.0,35095.0,100.0,2022-23
CLG01027,Bishop Cotton Government Engineering College,Manipal Academy of Higher Education,Tamil Nadu,Madurai,Government,1973,Not Accredited,175.0,3397,139.0,24.44,"BBA, B.Pharm, BCA, LLB, B.Com",Not Available,44.7,7.28,26.05,31.0,28.0,12016.0,78.3,2023-24
CLG01267,National Institute of Technology Warangal,Guwahati University,Kerala,Kochi,Deemed,1958,Not Accredited,154.0,6765,328.0,20.62,"B.Tech, BBA","M.Sc, MA, M.Com, M.Tech",62.8,10.54,14.43,46.5,37.0,335931.0,71.6,2022-23
CLG00077,Netaji Subhas College of Commerce and Economics,Punjab Technical University,Haryana,Kurukshetra,Autonomous,1999,B++,171.0,4886,250.0,19.54,BCA,Not Available,66.7,6.13,20.81,33.9,29.0,150300.0,95.0,2022-23
CLG01054,National Institute of Technology Warangal,University of Delhi,Jharkhand,Jamshedpur,Autonomous,1989,B+,415.0,6444,212.0,30.4,"B.Com, BCA, B.Arch, LLB","MBA, M.Pharm, M.Sc",76.0,7.48,19.77,81.1,69.0,63229.0,95.8,2022-23
CLG00372,National Institute of Technology Trichy,Dr. APJ Abdul Kalam Technical University,Jammu And Kashmir,Jammu,Government,2012,B,200.0,2650,171.0,15.5,B.Sc,"M.Sc, M.Com, M.Tech",81.2,11.06,23.89,64.0,9.0,95419.0,72.5,2023-24
CLG01701,Ram Lal Anand Institute of Higher Education,Manipal Academy of Higher Education,Uttar Pradesh,Noida,Private,1951,C,211.0,5247,239.0,21.95,B.Arch,"M.Pharm, M.Com",64.9,12.61,24.81,52.4,16.0,418158.0,81.7,2024-25
CLG01322,Vellore Polytechnic Institute,Rajasthan Technical University,Rajasthan,Udaipur,Autonomous,1996,C,286.0,4268,212.0,20.13,"LLB, B.Tech, BA, B.Sc, BCA",MA,100.0,3.33,5.66,56.6,1.0,21129.0,98.3,2024-25
CLG00942,Vellore College of Commerce and Economics,Calcutta University,Madhya Pradesh,Gwalior,Private,1976,B,235.0,419,30.0,13.97,"B.Com, B.Pharm, BA, BBA, B.Tech",M.Com,97.2,4.12,8.76,79.4,14.0,293521.0,71.1,2023-24
CLG00578,Indian Institute of Technology Bombay,Kurukshetra University,Delhi,Delhi,Private,1999,A,51.0,2344,170.0,13.79,"LLB, BCA, B.Arch, B.Com, BA","M.Sc, M.Com, LLM, M.Pharm",58.6,5.01,10.14,41.4,21.0,342597.0,78.9,2023-24
CLG00820,Hindu Institute of Management Studies,University of Mumbai,Puducherry,Puducherry,Government,2022,A+,55.0,4831,351.0,13.76,"BBA, LLB, BA, B.Sc, BCA","MBA, MCA, M.Arch, M.Sc",88.3,9.59,14.05,59.0,43.0,38196.0,69.5,2022-23
CLG01344,Sri Venkateswara Law College,SRM Institute of Science and Technology,Haryana,Faridabad,Private,2012,B,190.0,3697,164.0,22.54,"B.Sc, BBA, B.Pharm",Not Available,64.4,7.02,15.21,50.1,8.0,275498.0,94.3,2022-23
CLG01364,BITS College of Engineering and Technology,University of Mumbai,Bihar,Patna,Deemed,2024,C,299.0,3834,204.0,18.79,"B.Tech, BA, B.Pharm","LLM, M.Sc",70.2,4.38,8.36,81.2,64.0,219443.0,82.0,2024-25
CLG01582,Indian Institute of Technology Delhi,JNTU Hyderabad,Maharashtra,Nagpur,Private,2007,Not Accredited,455.0,2368,133.0,17.8,B.Com,"M.Tech, MCA, LLM",79.1,8.33,31.47,53.8,15.0,240377.0,88.0,2023-24
CLG01268,National Institute of Technology Patna,Visvesvaraya Technological University,Punjab,Ludhiana,Autonomous,2019,B++,14.0,4014,222.0,18.08,"B.Arch, BCA, LLB, B.Pharm, BA",MBA,58.4,7.56,10.13,35.3,12.0,150741.0,95.3,2022-23
CLG00887,Indian Institute of Technology Indore,Calcutta University,Kerala,Thiruvananthapuram,Private,1961,B++,262.0,3725,293.0,12.71,"B.Arch, LLB",M.Arch,82.8,11.03,20.91,68.0,15.0,232874.0,79.8,2022-23
CLG00969,St. Stephen's Government Polytechnic College,Bharathiar University,Kerala,Kochi,Government,2012,A,23.0,1605,98.0,16.38,"BBA, BA, B.Sc, B.Arch, B.Com",LLM,47.9,7.81,13.21,79.7,14.0,101344.0,85.2,2024-25
CLG00786,Indian Institute of Technology Kharagpur,Visvesvaraya Technological University,Karnataka,Bengaluru,Government,1963,B+,479.0,3718,184.0,20.21,BCA,"M.Sc, M.Arch",76.7,10.52,16.7,49.1,6.0,50517.0,83.8,2023-24
CLG01406,National Institute of Technology Jamshedpur,Aligarh Muslim University,Jharkhand,Jamshedpur,Government,1985,C,293.0,3545,274.0,12.94,"B.Sc, B.Tech, B.Com",MCA,70.3,7.97,12.43,100.0,0.0,96058.0,100.0,2022-23
CLG01471,KIIT Institute of Management Studies,University of Delhi,Tamil Nadu,Coimbatore,Private,2020,A+,405.0,472,39.0,12.1,LLB,Not Available,85.6,4.48,17.4,73.9,36.0,196354.0,78.8,2024-25
CLG00302,Shiv Nadar College of Engineering and Technology,Bharathiar University,Madhya Pradesh,Bhopal,Private,2021,C,106.0,5844,713.0,8.2,"BBA, LLB","MBA, MCA",65.1,6.83,13.07,100.0,20.0,412595.0,65.2,2022-23
CLG00690,St. Xavier's Government Engineering College,SRM Institute of Science and Technology,Andhra Pradesh,Vijayawada,Government,1969,A,396.0,755,37.0,20.41,BA,"M.Tech, MA, MCA",81.1,11.05,15.03,78.9,13.0,10000.0,82.9,2022-23
CLG00813,Indian Institute of Technology Jodhpur,Anna University,Telangana,Warangal,Private,1978,B,63.0,4947,306.0,16.17,"B.Arch, B.Com, B.Sc, BBA, BCA",Not Available,70.3,14.72,20.45,93.7,88.0,67159.0,80.2,2023-24
CLG01062,DAV College of Engineering,Anna University,Uttarakhand,Haldwani,Government,2012,B,174.0,4466,439.0,10.17,"BCA, BA, B.Sc",M.Pharm,52.3,6.97,19.32,29.0,7.0,48400.0,80.0,2022-23
CLG00237,Indian Institute of Technology Indore,Kurukshetra University,Uttar Pradesh,Kanpur,Government,1965,B,210.0,1624,74.0,21.95,B.Pharm,"MA, M.Com, MCA",80.9,10.44,16.03,56.3,19.0,58016.0,70.4,2023-24
CLG01116,National Institute of Technology Trichy,Gujarat Technological University,Bihar,Muzaffarpur,Private,2002,A+,468.0,4645,280.0,16.59,BCA,"LLM, MA, MBA",62.9,3.67,11.34,100.0,6.0,350515.0,79.4,2024-25
CLG01275,Hindu Medical College,Chandigarh University,Telangana,Warangal,Government,1959,B+,179.0,3770,212.0,17.78,"BCA, B.Sc, LLB",Not Available,81.0,7.4,18.09,54.6,48.0,17713.0,80.9,2023-24
CLG00500,Presidency National Institute of Technology,Bangalore University,Andhra Pradesh,Vijayawada,Private,1972,B,190.0,3213,151.0,21.28,B.Pharm,"MBA, M.Pharm, M.Com",66.4,9.1,25.73,45.1,44.0,105479.0,75.2,2022-23
CLG01516,Bishop Cotton National Institute of Technology,Savitribai Phule Pune University,Jharkhand,Jamshedpur,Deemed,2002,B++,180.0,3114,153.0,20.35,"BA, BBA","MA, MCA",20.0,6.94,15.03,59.2,67.0,232523.0,64.5,2024-25
CLG01080,National Institute of Technology Trichy,Manipal Academy of Higher Education,Uttarakhand,Roorkee,Autonomous,2021,C,388.0,4975,363.0,13.71,"BCA, BBA, BA, LLB","MCA, MBA",65.8,3.45,13.04,53.4,7.0,232892.0,83.4,2023-24
CLG00795,National Institute of Technology Trichy,Jadavpur University,Puducherry,Puducherry,Private,2024,B,247.0,6666,529.0,12.6,"B.Pharm, B.Sc, BCA, B.Arch, LLB","M.Arch, M.Tech, M.Pharm",70.3,6.62,12.56,84.0,32.0,219404.0,95.5,2023-24
CLG01397,Sri Venkateswara College of Engineering and Technology,Amity University,Delhi,Delhi,Private,1968,A,144.0,2347,109.0,21.53,"BA, B.Com, BCA","M.Pharm, LLM, M.Arch",60.7,3.8,21.83,35.4,39.0,495286.0,92.5,2024-25
CLG01761,Indian Institute of Technology Delhi,JNTU Hyderabad,Rajasthan,Jodhpur,Private,1990,A,171.0,6340,282.0,22.48,"B.Arch, LLB, B.Tech",Not Available,94.6,5.28,18.99,44.0,34.0,142306.0,88.5,2022-23
CLG00991,DAV Institute of Management Studies,Manipal Academy of Higher Education,Uttarakhand,Dehradun,Private,1963,A+,141.0,2921,145.0,20.14,B.Sc,"MBA, M.Arch, M.Tech, M.Pharm",90.4,7.92,18.74,29.6,39.0,333016.0,84.5,2024-25
CLG01260,Indian Institute of Technology Kharagpur,Mahatma Gandhi University,Bihar,Gaya,Government,1973,B+,134.0,1868,105.0,17.79,"B.Tech, BA, BBA, B.Pharm","M.Tech, M.Com, M.Arch",74.5,3.49,7.94,63.6,66.0,61356.0,100.0,2023-24
CLG00935,Thapar Polytechnic Institute,Chandigarh University,Uttarakhand,Haldwani,Autonomous,1965,B,266.0,5023,313.0,16.05,B.Com,Not Available,73.4,7.65,20.21,49.2,13.0,525602.0,89.3,2023-24
CLG00388,Symbiosis Institute of Pharmacy,Utkal University,Odisha,Rourkela,Government,1985,C,477.0,2015,192.0,10.49,"BCA, BBA, B.Tech, LLB","M.Tech, LLM, MCA, M.Arch",69.4,5.48,8.89,80.7,58.0,47066.0,73.2,2022-23
CLG00391,Ram Lal Anand Government Engineering College,VIT University,Madhya Pradesh,Gwalior,Private,1953,B,326.0,2417,212.0,11.4,"B.Com, B.Tech, BA, B.Sc","M.Sc, LLM",85.2,11.51,18.85,66.5,37.0,369170.0,79.0,2022-23
CLG00744,Hansraj School of Business Management,Lovely Professional University,Uttar Pradesh,Kanpur,Autonomous,2012,A,204.0,1900,218.0,8.72,B.Pharm,"M.Sc, LLM, MCA, M.Arch",69.1,15.02,30.69,71.4,20.0,170111.0,71.4,2023-24
CLG00353,Hansraj Institute of Pharmacy,Visvesvaraya Technological University,Jharkhand,Dhanbad,Private,2020,B++,153.0,2957,167.0,17.71,"B.Com, BBA, B.Sc","M.Tech, M.Com",77.5,7.35,11.12,68.9,23.0,159593.0,87.9,2023-24
CLG01218,Guru Nanak Institute of Management and Research,Anna University,West Bengal,Kolkata,Private,1963,B+,429.0,2216,99.0,22.38,"B.Tech, B.Com, B.Sc, LLB, B.Pharm","MA, M.Tech",37.4,5.04,22.19,100.0,11.0,284909.0,74.0,2023-24
CLG00236,National Institute of Technology Bhopal,Chandigarh University,Haryana,Gurugram,Private,1998,Not Accredited,112.0,1635,97.0,16.86,"BCA, B.Pharm, B.Arch","M.Tech, M.Com, MA, M.Sc",52.7,10.25,14.1,74.4,44.0,218694.0,80.0,2022-23
CLG01560,Christ Institute of Management Studies,Andhra University,Rajasthan,Mandi,Government,1974,B++,120.0,200,17.0,11.76,"B.Pharm, B.Tech, B.Com",Not Available,72.0,5.01,12.24,70.3,18.0,48029.0,85.9,2022-23
CLG00481,Sri Venkateswara College of Commerce and Economics,Visvesvaraya Technological University,Himachal Pradesh,Mandi,Private,1957,B,472.0,2968,195.0,15.22,"BA, B.Pharm",Not Available,49.4,9.21,14.66,86.5,23.0,368012.0,93.7,2023-24
CLG00568,St. Stephen's Polytechnic Institute,Visvesvaraya Technological University,Madhya Pradesh,Jabalpur,Autonomous,1982,A,349.0,2454,109.0,22.51,"B.Arch, B.Sc, BBA","MBA, M.Com, M.Arch, M.Sc",37.3,9.19,18.27,88.9,10.0,81412.0,74.0,2024-25
CLG01141,"Kirori Mal College of Arts, Science and Commerce",Andhra University,Punjab,Chandigarh,Deemed,1976,B++,387.0,5802,253.0,22.93,"B.Arch, B.Sc, B.Tech, B.Pharm, BCA",LLM,32.9,6.61,18.82,55.4,16.0,224172.0,57.3,2024-25
CLG01757,Indian Institute of Technology Hyderabad,Bharathiar University,Gujarat,Rajkot,Private,1989,B++,458.0,5349,247.0,21.66,"B.Arch, B.Pharm, BCA, B.Com, B.Tech","M.Sc, M.Com, M.Tech",91.6,6.06,11.22,64.3,30.0,180508.0,75.5,2023-24
CLG01702,Hansraj College of Engineering,Lovely Professional University,Bihar,Chandigarh,Private,2009,B,238.0,4684,285.0,16.44,"BBA, B.Tech, BA, B.Pharm, LLB","M.Pharm, LLM",57.9,13.83,26.0,95.2,29.0,311624.0,72.7,2023-24
CLG01532,Jain College of Engineering,Andhra University,Uttar Pradesh,Lucknow,Private,1968,B++,255.0,4634,195.0,23.76,"B.Sc, B.Pharm","M.Com, M.Arch, M.Pharm",54.5,4.94,19.88,78.8,13.0,52113.0,65.5,2024-25
CLG01578,Ramaiah College of Engineering and Technology,Calcutta University,Himachal Pradesh,Solan,Deemed,1993,Not Accredited,203.0,657,30.0,21.9,"B.Com, B.Sc",Not Available,100.0,7.08,22.91,92.3,3.0,24521.0,75.8,2024-25
